"TaskID"|"ProbeFileID"|"ProbeFileName"|"ProbeMaskFileName"|"DonorFileID"|"DonorFileName"|"DonorMaskFileName"|"IsTarget"|"ProbePostProcessed"|"DonorPostProcessed"|"ManipulationQuality"|"IsManipulationTypeRemoval"|"IsManipulationTypeSplice"|"IsManipulationTypeCopyClone"|"Collection"|"BaseFileName"|"Lighting"|"IsControl"|"CorrespondingControlFileName"|"SemanticConsistency"
"Splice"|"NC2016_4360"|"probe/NC2016_4360.jpg"|"reference/splice/mask/NC2016_5815.png"|"NC2016_0145"|"world/NC2016_0145.jpg"|"reference/splice/mask/NC2016_5815.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"different"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_4360"|"probe/NC2016_4360.jpg"|"reference/splice/mask/NC2016_5815.png"|"NC2016_4520"|"world/NC2016_4520.jpg"|"reference/splice/mask/NC2016_5815.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"different"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_4428"|"probe/NC2016_4428.jpg"|"reference/splice/mask/NC2016_1716.png"|"NC2016_6537"|"world/NC2016_6537.jpg"|"reference/splice/mask/NC2016_5619.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"different"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_4428"|"probe/NC2016_4428.jpg"|"reference/splice/mask/NC2016_1716.png"|"NC2016_1947"|"world/NC2016_1947.jpg"|"reference/splice/mask/NC2016_5619.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"different"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_4534"|"probe/NC2016_4534.jpg"|"reference/splice/mask/NC2016_2045.png"|"NC2016_4079"|"world/NC2016_4079.jpg"|"reference/splice/mask/NC2016_3731.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"same"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_4534"|"probe/NC2016_4534.jpg"|"reference/splice/mask/NC2016_2045.png"|"NC2016_3979"|"world/NC2016_3979.jpg"|"reference/splice/mask/NC2016_3731.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0159.jpg"|"same"|"N"|"probe/NC2016_0098.jpg"|""
"Splice"|"NC2016_4571"|"probe/NC2016_4571.jpg"|"reference/splice/mask/NC2016_5814.png"|"NC2016_4729"|"world/NC2016_4729.jpg"|"reference/splice/mask/NC2016_5814.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4264.jpg"|"different"|"N"|"probe/NC2016_7301.jpg"|""
"Splice"|"NC2016_4571"|"probe/NC2016_4571.jpg"|"reference/splice/mask/NC2016_5814.png"|"NC2016_5112"|"world/NC2016_5112.jpg"|"reference/splice/mask/NC2016_5814.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4264.jpg"|"different"|"N"|"probe/NC2016_7301.jpg"|""
"Splice"|"NC2016_4621"|"probe/NC2016_4621.jpg"|"reference/splice/mask/NC2016_6102.png"|"NC2016_4200"|"world/NC2016_4200.jpg"|"reference/splice/mask/NC2016_6102.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6575.jpg"|"same"|"N"|"probe/NC2016_0324.jpg"|""
"Splice"|"NC2016_4621"|"probe/NC2016_4621.jpg"|"reference/splice/mask/NC2016_6102.png"|"NC2016_3720"|"world/NC2016_3720.jpg"|"reference/splice/mask/NC2016_6102.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6575.jpg"|"same"|"N"|"probe/NC2016_0324.jpg"|""
"Splice"|"NC2016_4699"|"probe/NC2016_4699.jpg"|"reference/splice/mask/NC2016_5874.png"|"NC2016_1817"|"world/NC2016_1817.jpg"|"reference/splice/mask/NC2016_5874.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4267.jpg"|"different"|"N"|"probe/NC2016_4649.jpg"|""
"Splice"|"NC2016_4699"|"probe/NC2016_4699.jpg"|"reference/splice/mask/NC2016_5874.png"|"NC2016_6990"|"world/NC2016_6990.jpg"|"reference/splice/mask/NC2016_5874.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4267.jpg"|"different"|"N"|"probe/NC2016_4649.jpg"|""
"Splice"|"NC2016_4804"|"probe/NC2016_4804.jpg"|"reference/splice/mask/NC2016_9925.png"|"NC2016_1066"|"world/NC2016_1066.jpg"|"reference/splice/mask/NC2016_9925.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4264.jpg"|"same"|"N"|"probe/NC2016_7301.jpg"|""
"Splice"|"NC2016_4804"|"probe/NC2016_4804.jpg"|"reference/splice/mask/NC2016_9925.png"|"NC2016_0147"|"world/NC2016_0147.jpg"|"reference/splice/mask/NC2016_9925.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4264.jpg"|"same"|"N"|"probe/NC2016_7301.jpg"|""
"Splice"|"NC2016_4883"|"probe/NC2016_4883.jpg"|"reference/splice/mask/NC2016_1504.png"|"NC2016_9118"|"world/NC2016_9118.jpg"|"reference/splice/mask/NC2016_9383.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4530.jpg"|"same"|"N"|"probe/NC2016_4640.jpg"|""
"Splice"|"NC2016_4883"|"probe/NC2016_4883.jpg"|"reference/splice/mask/NC2016_1504.png"|"NC2016_9219"|"world/NC2016_9219.jpg"|"reference/splice/mask/NC2016_9383.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4530.jpg"|"same"|"N"|"probe/NC2016_4640.jpg"|""
"Splice"|"NC2016_5131"|"probe/NC2016_5131.jpg"|"reference/splice/mask/NC2016_6348.png"|"NC2016_9451"|"world/NC2016_9451.jpg"|"reference/splice/mask/NC2016_3943.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8858.jpg"|"same"|"N"|"probe/NC2016_5000.jpg"|""
"Splice"|"NC2016_5131"|"probe/NC2016_5131.jpg"|"reference/splice/mask/NC2016_6348.png"|"NC2016_1646"|"world/NC2016_1646.jpg"|"reference/splice/mask/NC2016_3943.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8858.jpg"|"same"|"N"|"probe/NC2016_5000.jpg"|""
"Splice"|"NC2016_5397"|"probe/NC2016_5397.jpg"|"reference/splice/mask/NC2016_0090.png"|"NC2016_9525"|"world/NC2016_9525.jpg"|"reference/splice/mask/NC2016_0090.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5601.jpg"|"different"|"N"|"probe/NC2016_1262.jpg"|""
"Splice"|"NC2016_5397"|"probe/NC2016_5397.jpg"|"reference/splice/mask/NC2016_0090.png"|"NC2016_9511"|"world/NC2016_9511.jpg"|"reference/splice/mask/NC2016_0090.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5601.jpg"|"different"|"N"|"probe/NC2016_1262.jpg"|""
"Splice"|"NC2016_5892"|"probe/NC2016_5892.jpg"|"reference/splice/mask/NC2016_7167.png"|"NC2016_4200"|"world/NC2016_4200.jpg"|"reference/splice/mask/NC2016_7167.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6575.jpg"|"same"|"N"|"probe/NC2016_0324.jpg"|""
"Splice"|"NC2016_5892"|"probe/NC2016_5892.jpg"|"reference/splice/mask/NC2016_7167.png"|"NC2016_3720"|"world/NC2016_3720.jpg"|"reference/splice/mask/NC2016_7167.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6575.jpg"|"same"|"N"|"probe/NC2016_0324.jpg"|""
"Splice"|"NC2016_5921"|"probe/NC2016_5921.jpg"|"reference/splice/mask/NC2016_4964.png"|"NC2016_5102"|"world/NC2016_5102.jpg"|"reference/splice/mask/NC2016_4964.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7734.jpg"|"same"|"N"|"probe/NC2016_6301.jpg"|""
"Splice"|"NC2016_5921"|"probe/NC2016_5921.jpg"|"reference/splice/mask/NC2016_4964.png"|"NC2016_4388"|"world/NC2016_4388.jpg"|"reference/splice/mask/NC2016_4964.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7734.jpg"|"same"|"N"|"probe/NC2016_6301.jpg"|""
"Splice"|"NC2016_5937"|"probe/NC2016_5937.jpg"|"reference/splice/mask/NC2016_0232.png"|"NC2016_0252"|"world/NC2016_0252.jpg"|"reference/splice/mask/NC2016_0232.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_2857.jpg"|"same"|"N"|"probe/NC2016_7402.jpg"|""
"Splice"|"NC2016_5937"|"probe/NC2016_5937.jpg"|"reference/splice/mask/NC2016_0232.png"|"NC2016_9464"|"world/NC2016_9464.jpg"|"reference/splice/mask/NC2016_0232.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_2857.jpg"|"same"|"N"|"probe/NC2016_7402.jpg"|""
"Splice"|"NC2016_6011"|"probe/NC2016_6011.jpg"|"reference/splice/mask/NC2016_7556.png"|"NC2016_0145"|"world/NC2016_0145.jpg"|"reference/splice/mask/NC2016_7556.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"different"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_6011"|"probe/NC2016_6011.jpg"|"reference/splice/mask/NC2016_7556.png"|"NC2016_4520"|"world/NC2016_4520.jpg"|"reference/splice/mask/NC2016_7556.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"different"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_6116"|"probe/NC2016_6116.jpg"|"reference/splice/mask/NC2016_8037.png"|"NC2016_1817"|"world/NC2016_1817.jpg"|"reference/splice/mask/NC2016_8037.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4267.jpg"|"different"|"N"|"probe/NC2016_4649.jpg"|""
"Splice"|"NC2016_6116"|"probe/NC2016_6116.jpg"|"reference/splice/mask/NC2016_8037.png"|"NC2016_6990"|"world/NC2016_6990.jpg"|"reference/splice/mask/NC2016_8037.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4267.jpg"|"different"|"N"|"probe/NC2016_4649.jpg"|""
"Splice"|"NC2016_6142"|"probe/NC2016_6142.jpg"|"reference/splice/mask/NC2016_2157.png"|"NC2016_9118"|"world/NC2016_9118.jpg"|"reference/splice/mask/NC2016_2157.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4530.jpg"|"same"|"N"|"probe/NC2016_4640.jpg"|""
"Splice"|"NC2016_6142"|"probe/NC2016_6142.jpg"|"reference/splice/mask/NC2016_2157.png"|"NC2016_9219"|"world/NC2016_9219.jpg"|"reference/splice/mask/NC2016_2157.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4530.jpg"|"same"|"N"|"probe/NC2016_4640.jpg"|""
"Splice"|"NC2016_6260"|"probe/NC2016_6260.jpg"|"reference/splice/mask/NC2016_4235.png"|"NC2016_0559"|"world/NC2016_0559.jpg"|"reference/splice/mask/NC2016_4235.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4530.jpg"|"different"|"N"|"probe/NC2016_4640.jpg"|""
"Splice"|"NC2016_6260"|"probe/NC2016_6260.jpg"|"reference/splice/mask/NC2016_4235.png"|"NC2016_5228"|"world/NC2016_5228.jpg"|"reference/splice/mask/NC2016_4235.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4530.jpg"|"different"|"N"|"probe/NC2016_4640.jpg"|""
"Splice"|"NC2016_6312"|"probe/NC2016_6312.jpg"|"reference/splice/mask/NC2016_2490.png"|"NC2016_2957"|"world/NC2016_2957.jpg"|"reference/splice/mask/NC2016_2490.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6267.jpg"|"same"|"N"|"probe/NC2016_7273.jpg"|""
"Splice"|"NC2016_6312"|"probe/NC2016_6312.jpg"|"reference/splice/mask/NC2016_2490.png"|"NC2016_9519"|"world/NC2016_9519.jpg"|"reference/splice/mask/NC2016_2490.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6267.jpg"|"same"|"N"|"probe/NC2016_7273.jpg"|""
"Splice"|"NC2016_6343"|"probe/NC2016_6343.jpg"|"reference/splice/mask/NC2016_5049.png"|"NC2016_3404"|"world/NC2016_3404.jpg"|"reference/splice/mask/NC2016_5049.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_9067.jpg"|"same"|"N"|"probe/NC2016_2979.jpg"|""
"Splice"|"NC2016_6343"|"probe/NC2016_6343.jpg"|"reference/splice/mask/NC2016_5049.png"|"NC2016_0045"|"world/NC2016_0045.jpg"|"reference/splice/mask/NC2016_5049.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_9067.jpg"|"same"|"N"|"probe/NC2016_2979.jpg"|""
"Splice"|"NC2016_6391"|"probe/NC2016_6391.jpg"|"reference/splice/mask/NC2016_9016.png"|"NC2016_6707"|"world/NC2016_6707.jpg"|"reference/splice/mask/NC2016_8107.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8858.jpg"|"different"|"N"|"probe/NC2016_5000.jpg"|""
"Splice"|"NC2016_6391"|"probe/NC2016_6391.jpg"|"reference/splice/mask/NC2016_9016.png"|"NC2016_3249"|"world/NC2016_3249.jpg"|"reference/splice/mask/NC2016_8107.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8858.jpg"|"different"|"N"|"probe/NC2016_5000.jpg"|""
"Splice"|"NC2016_6849"|"probe/NC2016_6849.jpg"|"reference/splice/mask/NC2016_8201.png"|"NC2016_3380"|"world/NC2016_3380.jpg"|"reference/splice/mask/NC2016_8201.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5601.jpg"|"same"|"N"|"probe/NC2016_1262.jpg"|""
"Splice"|"NC2016_6849"|"probe/NC2016_6849.jpg"|"reference/splice/mask/NC2016_8201.png"|"NC2016_1432"|"world/NC2016_1432.jpg"|"reference/splice/mask/NC2016_8201.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5601.jpg"|"same"|"N"|"probe/NC2016_1262.jpg"|""
"Splice"|"NC2016_6888"|"probe/NC2016_6888.jpg"|"reference/splice/mask/NC2016_3000.png"|"NC2016_6707"|"world/NC2016_6707.jpg"|"reference/splice/mask/NC2016_9387.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8858.jpg"|"different"|"N"|"probe/NC2016_5000.jpg"|""
"Splice"|"NC2016_6888"|"probe/NC2016_6888.jpg"|"reference/splice/mask/NC2016_3000.png"|"NC2016_3249"|"world/NC2016_3249.jpg"|"reference/splice/mask/NC2016_9387.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_8858.jpg"|"different"|"N"|"probe/NC2016_5000.jpg"|""
"Splice"|"NC2016_7023"|"probe/NC2016_7023.jpg"|"reference/splice/mask/NC2016_2443.png"|"NC2016_6220"|"world/NC2016_6220.jpg"|"reference/splice/mask/NC2016_2443.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7593.jpg"|"same"|"N"|"probe/NC2016_9236.jpg"|""
"Splice"|"NC2016_7023"|"probe/NC2016_7023.jpg"|"reference/splice/mask/NC2016_2443.png"|"NC2016_7923"|"world/NC2016_7923.jpg"|"reference/splice/mask/NC2016_2443.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7593.jpg"|"same"|"N"|"probe/NC2016_9236.jpg"|""
"Splice"|"NC2016_7095"|"probe/NC2016_7095.jpg"|"reference/splice/mask/NC2016_3701.png"|"NC2016_5102"|"world/NC2016_5102.jpg"|"reference/splice/mask/NC2016_3701.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7734.jpg"|"same"|"N"|"probe/NC2016_6301.jpg"|""
"Splice"|"NC2016_7095"|"probe/NC2016_7095.jpg"|"reference/splice/mask/NC2016_3701.png"|"NC2016_4388"|"world/NC2016_4388.jpg"|"reference/splice/mask/NC2016_3701.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_7734.jpg"|"same"|"N"|"probe/NC2016_6301.jpg"|""
"Splice"|"NC2016_7352"|"probe/NC2016_7352.jpg"|"reference/splice/mask/NC2016_7386.png"|"NC2016_0413"|"world/NC2016_0413.jpg"|"reference/splice/mask/NC2016_7386.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_3272.jpg"|"different"|"N"|"probe/NC2016_7105.jpg"|""
"Splice"|"NC2016_7352"|"probe/NC2016_7352.jpg"|"reference/splice/mask/NC2016_7386.png"|"NC2016_2293"|"world/NC2016_2293.jpg"|"reference/splice/mask/NC2016_7386.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_3272.jpg"|"different"|"N"|"probe/NC2016_7105.jpg"|""
"Splice"|"NC2016_7359"|"probe/NC2016_7359.jpg"|"reference/splice/mask/NC2016_1317.png"|"NC2016_2729"|"world/NC2016_2729.jpg"|"reference/splice/mask/NC2016_1317.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1806.jpg"|"same"|"N"|"probe/NC2016_4908.jpg"|""
"Splice"|"NC2016_7359"|"probe/NC2016_7359.jpg"|"reference/splice/mask/NC2016_1317.png"|"NC2016_1172"|"world/NC2016_1172.jpg"|"reference/splice/mask/NC2016_1317.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_1806.jpg"|"same"|"N"|"probe/NC2016_4908.jpg"|""
"Splice"|"NC2016_7398"|"probe/NC2016_7398.jpg"|"reference/splice/mask/NC2016_0810.png"|"NC2016_0413"|"world/NC2016_0413.jpg"|"reference/splice/mask/NC2016_0810.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_3272.jpg"|"different"|"N"|"probe/NC2016_7105.jpg"|""
"Splice"|"NC2016_7398"|"probe/NC2016_7398.jpg"|"reference/splice/mask/NC2016_0810.png"|"NC2016_2293"|"world/NC2016_2293.jpg"|"reference/splice/mask/NC2016_0810.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_3272.jpg"|"different"|"N"|"probe/NC2016_7105.jpg"|""
"Splice"|"NC2016_7504"|"probe/NC2016_7504.jpg"|"reference/splice/mask/NC2016_9508.png"|"NC2016_9951"|"world/NC2016_9951.jpg"|"reference/splice/mask/NC2016_4096.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0662.jpg"|"same"|"N"|"probe/NC2016_2619.jpg"|""
"Splice"|"NC2016_7504"|"probe/NC2016_7504.jpg"|"reference/splice/mask/NC2016_9508.png"|"NC2016_6355"|"world/NC2016_6355.jpg"|"reference/splice/mask/NC2016_4096.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0662.jpg"|"same"|"N"|"probe/NC2016_2619.jpg"|""
"Splice"|"NC2016_7539"|"probe/NC2016_7539.jpg"|"reference/splice/mask/NC2016_5821.png"|"NC2016_8762"|"world/NC2016_8762.jpg"|"reference/splice/mask/NC2016_5821.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5008.jpg"|"same"|"N"|"probe/NC2016_6896.jpg"|""
"Splice"|"NC2016_7539"|"probe/NC2016_7539.jpg"|"reference/splice/mask/NC2016_5821.png"|"NC2016_1822"|"world/NC2016_1822.jpg"|"reference/splice/mask/NC2016_5821.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_5008.jpg"|"same"|"N"|"probe/NC2016_6896.jpg"|""
"Splice"|"NC2016_7587"|"probe/NC2016_7587.jpg"|"reference/splice/mask/NC2016_5083.png"|"NC2016_0559"|"world/NC2016_0559.jpg"|"reference/splice/mask/NC2016_5083.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4530.jpg"|"different"|"N"|"probe/NC2016_4640.jpg"|""
"Splice"|"NC2016_7587"|"probe/NC2016_7587.jpg"|"reference/splice/mask/NC2016_5083.png"|"NC2016_5228"|"world/NC2016_5228.jpg"|"reference/splice/mask/NC2016_5083.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4530.jpg"|"different"|"N"|"probe/NC2016_4640.jpg"|""
"Splice"|"NC2016_7921"|"probe/NC2016_7921.jpg"|"reference/splice/mask/NC2016_4029.png"|"NC2016_2805"|"world/NC2016_2805.jpg"|"reference/splice/mask/NC2016_4029.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6575.jpg"|"different"|"N"|"probe/NC2016_0324.jpg"|""
"Splice"|"NC2016_7921"|"probe/NC2016_7921.jpg"|"reference/splice/mask/NC2016_4029.png"|"NC2016_6753"|"world/NC2016_6753.jpg"|"reference/splice/mask/NC2016_4029.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6575.jpg"|"different"|"N"|"probe/NC2016_0324.jpg"|""
"Splice"|"NC2016_8606"|"probe/NC2016_8606.jpg"|"reference/splice/mask/NC2016_6944.png"|"NC2016_8678"|"world/NC2016_8678.jpg"|"reference/splice/mask/NC2016_6944.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_2857.jpg"|"different"|"N"|"probe/NC2016_7402.jpg"|""
"Splice"|"NC2016_8606"|"probe/NC2016_8606.jpg"|"reference/splice/mask/NC2016_6944.png"|"NC2016_1898"|"world/NC2016_1898.jpg"|"reference/splice/mask/NC2016_6944.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_2857.jpg"|"different"|"N"|"probe/NC2016_7402.jpg"|""
"Splice"|"NC2016_8682"|"probe/NC2016_8682.jpg"|"reference/splice/mask/NC2016_4678.png"|"NC2016_7141"|"world/NC2016_7141.jpg"|"reference/splice/mask/NC2016_9097.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0662.jpg"|"different"|"N"|"probe/NC2016_2619.jpg"|""
"Splice"|"NC2016_8682"|"probe/NC2016_8682.jpg"|"reference/splice/mask/NC2016_4678.png"|"NC2016_0006"|"world/NC2016_0006.jpg"|"reference/splice/mask/NC2016_9097.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_0662.jpg"|"different"|"N"|"probe/NC2016_2619.jpg"|""
"Splice"|"NC2016_9014"|"probe/NC2016_9014.jpg"|"reference/splice/mask/NC2016_5012.png"|"NC2016_3259"|"world/NC2016_3259.jpg"|"reference/splice/mask/NC2016_5012.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"same"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_9014"|"probe/NC2016_9014.jpg"|"reference/splice/mask/NC2016_5012.png"|"NC2016_1104"|"world/NC2016_1104.jpg"|"reference/splice/mask/NC2016_5012.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_6611.jpg"|"same"|"N"|"probe/NC2016_1956.jpg"|""
"Splice"|"NC2016_9055"|"probe/NC2016_9055.jpg"|"reference/splice/mask/NC2016_9117.png"|"NC2016_8149"|"world/NC2016_8149.jpg"|"reference/splice/mask/NC2016_9117.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4267.jpg"|"same"|"N"|"probe/NC2016_4649.jpg"|""
"Splice"|"NC2016_9055"|"probe/NC2016_9055.jpg"|"reference/splice/mask/NC2016_9117.png"|"NC2016_6128"|"world/NC2016_6128.jpg"|"reference/splice/mask/NC2016_9117.png"|"Y"|"none"|"rescale"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4267.jpg"|"same"|"N"|"probe/NC2016_4649.jpg"|""
"Splice"|"NC2016_9112"|"probe/NC2016_9112.jpg"|"reference/splice/mask/NC2016_2359.png"|"NC2016_8149"|"world/NC2016_8149.jpg"|"reference/splice/mask/NC2016_2359.png"|"Y"|"none"|"none"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4267.jpg"|"same"|"N"|"probe/NC2016_4649.jpg"|""
"Splice"|"NC2016_9112"|"probe/NC2016_9112.jpg"|"reference/splice/mask/NC2016_2359.png"|"NC2016_6128"|"world/NC2016_6128.jpg"|"reference/splice/mask/NC2016_2359.png"|"Y"|"none"|"rescale"|"complex"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_4267.jpg"|"same"|"N"|"probe/NC2016_4649.jpg"|""
"Splice"|"NC2016_9317"|"probe/NC2016_9317.jpg"|"reference/splice/mask/NC2016_0487.png"|"NC2016_7040"|"world/NC2016_7040.jpg"|"reference/splice/mask/NC2016_0487.png"|"Y"|"none"|"none"|"simple"|"N"|"Y"|"N"|"Nimble-SCI"|"world/NC2016_9067.jpg"|"different"|"N"|"probe/NC2016_2979.jpg"|""
